UserID: 1
0000001100000000000010000000;8965
0000001100000000000010000000;9033
0000001100000000000010000000;9084
0000001100000000000010000000;9152
0000001100000000000010000000;9202
0000001100000000000010000000;9267
0000001100000000000010000000;9318
0000001100000000000010000000;9383
0000001100000000000000000000;9436
0000000000000000000000000000;9500
0000000000000000000000000000;9552
0000000000000000000000000000;9616
0000000000000000000000000000;9684
0000000000000000000000000000;9735
0000000000000000000000000000;9799
0000000000000000000000000000;9868
0000000000000000000000000000;9916
0000000000000000000000000000;9984
0000000000000000000000000000;10033
0000000000000000000000000000;10099
0000000000000000000000000000;10150
0000000000000000000000000000;10216
0000000000000000000000000000;10284
0000000000000000000000000000;10333
0000000000000000000000000000;10384
0000000000000000000000000000;10449
0000000000000000000000000000;10516
0000000000000000000000000000;10568
0000000000000000000000000000;10632
0000000000000000000000000000;10683
0000000000000000000000000000;10753
0000000000000000000000000000;10799
0000000000000000000000000000;10867
0000000000000000000000000000;10935
;
0000000000000000000000000000;14088
0000100000000001000000000000;14142
0000010000000001000000000000;14189
0000001000000001000000000000;14252
0000001000000000000000000000;14319
0000000100000000100000000000;14373
0000000110000000100000000000;14436
0000000010000000010000000000;14485
0000000010000000001000000000;14553
0000000011000000000100000000;14604
0000000010000000000010000000;14669
0000000010000000000011000000;14737
0000000010000000000001100000;14786
0000000110000000000000100000;14856
0000000100000000000000000000;14919
0000000000000000000000000000;14971
0000000000000000000000000000;15038
0000110000000000000000000000;15089
0001100000000000000000000000;15138
0000000000000000000000000000;15203
0010000000000000000000100000;15269
0010000000000000000001000000;15319
0000000000000000000000000000;15385
0110000000000000000010000000;15453
0000000000000000000100000000;15502
0100000000000000000100000000;15569
0000000000000000000000000000;15621
0010000000000000001000000000;15687
0010000000000000010000000000;15737
0001000000000000010000000000;15804
0001100000000000010000000000;15872
0000010000000000010000000000;15918
0000001000000000001000000000;15986
0000001100000000001000000000;16036
0000000100000000000100000000;16102
0000000100000000000110000000;16156
0000000100000000000010000000;16220
0000000100000000000010000000;16285
0000000100000000000010000000;16336
0000000100000000000010000000;16387
0000000000000000000000000000;16453
;
0010000000000000000001000000;48561
0010000000000000000000100000;48629
0011000000000000000000100000;48681
0001000000000000000000100000;48747
0001000000000000000000100000;48795
0001000000000000000000100000;48862
0000100000000000000000100000;48912
0000100000000000000000000000;48980
0000110000000000000001000000;49029
0000100000000000000010000000;49096
0000010000000000000000000000;49164
0000010000000000000100000000;49213
0000110000000000001000000000;49279
0000010000000000001000000000;49330
0000010000000000001000000000;49396
0000010000000000001000000000;49463
0000010000000000001100000000;49513
0000010000000000000110000000;49580
0000010000000000000000000000;49631
0000010000000000000001100000;49697
0000010000000000000000000000;49763
0000000000000000000000000000;49814
0000000000000000000000000000;49864
0000000000000000000000000000;49931
0000000000000000000000000000;49998
0000000000000000000000000000;50047
0000000010000000000000100000;50114
0000000010000000000001000000;50164
0000000010000000000010000000;50228
0000000010000000000010000000;50279
0000000010000000000110000000;50348
0000000010000000000100000000;50414
0000000010000000000100000000;50465
0000000010000000000100000000;50530
0000000010000000000000000000;50595
0000000000000000000000000000;50646
;
0010000000000000010000000000;53489
0010000000000000001000000000;53829
0010000000000000000100000000;53829
0010000000000000000010000000;53829
0010000000000000000001000000;53829
0010000000000000000000100000;53829
0001000000000000000000000000;53862
0000000000000000000000000000;53914
0000110000000000000000000000;53981
0000000000000000000000000000;54049
0000011000000000000000000000;54098
0000000000000000000000100000;54148
0000001000000000000000100000;54216
0000001100000000000001000000;54281
0000001100000000000010000000;54332
0000000100000000000100000000;54416
0000001100000000000100000000;54450
0000000100000000001000000000;54513
0000001100000000001000000000;54563
0000000100000000010000000000;54632
0000000100000000010000000000;54698
0000000100000000010000000000;54748
0000001100000000010000000000;54812
0000000100000000010000000000;54881
0000000100000000010000000000;54930
0000001100000000001000000000;54996
0000001000000000000110000000;55032
0000001000000000000001000000;55104
0000001100000000000000100000;55171
0000000100000000000000100000;55223
0000000000000000000000000000;55288
0000000000000000000000001000;55340
0000000001000000000000001000;55405
0000000001000000000000001000;55457
0000000000100000000000001000;55523
0000000000000000000000000000;55589
;
0000000000000000000001000000;55756
0000000000010000000010000000;55817
0000000000000000000100000000;55888
0000000000100000001100000000;56194
0000000000100000001000000000;56194
0000000000100000011000000000;56194
0000000000100000011000000000;56194
0000000000100000000000000000;56194
0000000000000000000000000000;56446
0000000000000000000000000000;56446
0000000000000000000000000000;56446
0000000000000000000000000000;56446
0000000000000000000000000000;56465
0000000000000000000000000000;56532
0000000000000000000000000000;56601
0000000000000000000000000000;56648
0000000000000000000000000000;56715
0000000000000000000000000000;56781
0000000000000000000000000000;56832
0000000000000000000000000000;56898
0000000000000000000000000000;56982
0000000000000000000000000000;56999
0000000000000000000000000000;57068
0000000000000000000000000000;57115
0000000000000000000000000000;57182
0000000000000000000000000000;57250
0000000000000000000000000000;57299
0000000000000000000000000000;57366
0000000000000000000000000000;57432
0000000000000000000000000000;57484
0000000000000000000000000000;57550
0000000000000000000000000000;57600
0000000000000000000000000000;57668
0000000000000000000000000000;57711
;
0010000000000000100000000000;59149
0010000000000000010000000000;59198
0010000000000000001000000000;59265
0010000000000000001100000000;59334
0010000000000000000010000000;59382
0010000000000000000001000000;59449
0011000000000000000001000000;59532
0001000000000000000000100000;59565
0000100000000000000000000000;59614
0000000000000000000000000000;59680
0000000000000000000000100000;59751
0000001000000000000001000000;59804
0000001000000000000010000000;59855
0000001000000000000100000000;59923
0000001000000000001000000000;59988
0000001000000000001000000000;60038
0000001000000000010000000000;60105
0000001000000000010000000000;60155
0000001000000000010000000000;60222
0000001000000000001000000000;60272
0000001000000000000100000000;60340
0000001000000000000010000000;60406
0000001000000000000001100000;60456
0000001100000000000000100000;60524
0000000100000000000000000000;60574
0000000000000000000000000000;60641
0000000011000000000000000000;60689
0000000000000000000000100000;60757
0000000001000000000000100000;60807
0000000001000000000001000000;60872
0000000000100000000010000000;60924
0000000000100000000010000000;60990
0000000000100000000100000000;61057
0000000000100000001000000000;61108
0000000000100000001000000000;61174
0000000000100000011000000000;61241
0000000000100000010000000000;61290
0000000000100000010000000000;61355
0000000000100000010000000000;61425
0000000000000000000000000000;61472
;
0011000000000000000000000000;63723
0001000000000000010000000000;63788
0000110000000000010000000000;63838
0000011000000000100000000000;63906
0000000100000000000000000000;63971
0000000010000000010000000000;64022
0000000010000000110000000000;64074
0000000010000000010000000000;64140
0000000100000000011000000000;64207
0000001000000000001100000000;64256
0000011000000000000110000000;64325
0000110000000000000010000000;64389
0000100000000000000001000000;64440
0001000000000000000000000000;64505
0000000000000000000000000000;64555
0000000000000000000000000000;64623
0000000000000000000000000000;64674
0000000000000000000001100000;64740
0001000000000000000000000000;64790
0000100000000000000001000000;64856
0000010000000000000001000000;64907
0000000100000000000001000000;64974
0000000010000000000001000000;65042
0000000001000000000001000000;65092
0000000000100000000001000000;65155
0000000000100000000001000000;65205
0000000000100000000001000000;65274
0000000000000000000000000000;65341
0000000000000000000000000000;65388
0000000000000000000000000000;65455
0000000000000000000000000000;65507
0000000000000000000000000000;65572
0000000000000000000000000000;65638
0000000000000000000000000000;65688
;
0000100000000000100000000000;67707
0000010000000000100000000000;67772
0000001000000000100000000000;67822
0000000100000000100000000000;67890
0000000110000000100000000000;67940
0000000010000000100000000000;68007
0000000010000000100000000000;68074
0000000010000000100000000000;68123
0000000110000000100000000000;68190
0000000100000000110000000000;68240
0000001100000000010000000000;68307
0000001000000000001000000000;68373
0000011000000000000100000000;68424
0000010000000000000010000000;68490
0000100000000000000000000000;68539
0001000000000000000001000000;68607
0001000000000000000000100000;68674
0010000000000000000000100000;68724
0010000000000000000000100000;68791
0010000000000000000000100000;68840
0010000000000000000000100000;68892
0010000000000000000000100000;68957
0001000000000000000000100000;69022
0000100000000000000000100000;69072
0000010000000000000000100000;69142
0000001100000000000000100000;69192
0000000110000000000000100000;69256
0000000010000000000000100000;69324
0000000010000000000000100000;69372
0000000011000000000000100000;69441
0000000001000000000000100000;69506
0000000001000000000000100000;69555
0000000001000000000000100000;69623
0000000001000000000000100000;69674
0000000001000000000000100000;69740
0000000000000000000000000000;69789
;
0001000000000000010000000000;71693
0001000000000000010000000000;71762
0000100000000000001000000000;71826
0000100000000000000100000000;71876
0000010000000000000010000000;71928
0000011000000000000010000000;71992
0000001000000000000001000000;72060
0000001000000000000000100000;72109
0000000100000000000000100000;72179
0000000100000000000000100000;72226
0000000100000000000000100000;72294
0000000100000000000000100000;72343
0000000100000000000001000000;72412
0000000100000000000010000000;72475
0000000100000000000100000000;72526
