UserID: 1
0000001000000000000011100000;10453
0000001000000000000011100000;10520
0000001000000000000011100000;10570
0000001100000000000011000000;10637
0000001100000000000011000000;10688
0000000110000000000011000000;10808
0000000010000000000011000000;10808
0000000011000000000011000000;10880
0000000011000000000010000000;10932
0000000111000000000010000000;10997
0000000111000000000110000000;11047
0000000111100000000110000000;11116
0000000111100000000110000000;11165
0000000111100000000111000000;11232
0000000011100000000111100000;11297
0000000011100000000101100000;11349
0000000011100000000101100000;11414
0000000001100000000100110000;11468
0000000011100000000100111000;11530
0000000011100000000000111000;11580
0000000001100000000000111000;11647
0000000001100000000000111000;11714
0000000001100000000000111001;11763
0000000001100000000000111101;11831
0000000001100000000000101101;11882
0000000001100000000000111101;11949
0000000001100000000000111000;11998
0000000001100000000000000001;12064
0000000001000000000000000001;12114
0000000000000000000000000000;12182
0000000000000000000000000000;12249
0000000000000000000000000000;12297
0000000000000000000000000000;12363
0000000000000000000000000000;12431
;
0000010000000000000000011000;15031
0000010000000000000000001000;15097
0000011000000000000000001000;15148
0000001100000000000000011000;15215
0000010100000000000000011000;15265
0000010110000000000000011000;15330
0000010111000000000000011000;15401
0000000111000000000000011000;15448
0000010011100000000000011000;15515
0000000111100000000000011000;15582
0000010111100000000000111000;15632
0000000111101000000000110000;15697
0000000011100000000001110000;15748
0000000001100000000001100000;15813
0000000001100000000011000000;15881
0000000001100000000111000000;15931
0000000001100000001101000000;15981
0000000001100000001100000000;16048
0000000001100000001000000000;16097
0000000001100000001000000000;16165
0000000001100000001000000000;16231
0000000001100000001000000000;16281
0000000000000000000000000000;16347
0000000000000000000000000000;16398
0000000000000000000000000000;16466
0000000000000000000000000000;16514
0000000000000000000000000000;16581
0000000000000000000000000000;16639
0000000000000000000000000000;16689
0000000000000000000000000000;16756
0000000000000000000000000000;16823
0000000000000000000000000000;16874
0000000000000000000000000000;16939
0000000000000000000000000000;17006
;
0000010000000000000000010000;24373
0000010000000000000000010000;24443
0000010000000000000000010000;24493
0000011000000000000000010000;24543
0000011000000000000000110000;24609
0000011100000000000000111000;24676
0000011100000000000000110000;24727
0000011110000000000000010000;24793
0000000011000000000000011000;24844
0000010011000000000000110000;24908
0000000011000000000000110000;24957
0000001111000000000000110000;25027
0000000111000000000000110000;25093
0000000111000000000001110000;25142
0000001111000000000001110000;25207
0000000011000000000011100000;25258
0000000011000000000111100000;25323
0000000011000000000110100000;25394
0000000011000000001110000000;25444
0000000011000000001110000000;25507
0000000111000000001110000000;25573
0000000111000000001110000000;25628
0000000111000000001110000000;25675
0000000111000000001110000000;25744
0000000111000000001110000000;25792
0000000011000000001100000000;25857
0000000001000000000100000000;25908
0000000000000000000000000000;25974
0000000000000000000000000000;26024
0000000000000000000000000000;26094
0000000000000000000000000000;26163
0000000000000000000000000000;26213
0000000000000000000000000000;26279
0000000000000000000000000000;26329
;
0000000000100000001000000000;30615
0000000001100000001100000000;30668
0000000001100000000100000000;30732
0000000001000000000110000000;30798
0000000001000000000110000000;30865
0000000001000000000110000000;30915
0000000001000000000011000000;30966
0000000001000000000011000000;31032
0000000011000000000011000000;31098
0000000011000000000011000000;31149
0000000011000000000011000000;31215
0000000011000000000011000000;31265
0000000011000000000011100000;31332
0000000011000000000001100000;31398
0000000010000000000001100000;31448
0000000010000000000000100000;31499
0000000010000000000000100000;31565
0000000110000000000000100000;31632
0000000111000000000000100000;31682
0000000111000000000001100000;31749
0000000110100000000001100000;31800
0000001110000000000001100000;31872
0000001110100000000001100000;31918
0000001110100000000001100000;31986
0000001110000000000011100000;32052
0000001110000000000011000000;32105
0000001100000000000110000000;32170
0000011100000000000110000000;32222
0000001100000000001110000000;32288
0000001100000000001110000000;32339
0000011100000000001100000000;32389
0000000100000000001100000000;32452
0000000100000000001100000000;32520
0000010110000000001100000000;32569
0000000110000000001110000000;32636
0000000110000000001110000000;32702
0000000111000000001100000000;32752
0000000111000000001110000000;32819
0000000011100000000110000000;32868
0000000011100000000011000000;32935
0000000001100000000011000000;33002
0000000001100000000001000000;33051
0000000000110000000001100000;33119
0000000000010000000001100000;33172
0000000000011000000000110000;33235
0000000001001000000000010001;33286
0000000001001000000000010000;33352
0000000001001000000000010000;33419
0000000000000000000000000000;33468
;
0000000110000000000010000000;38056
0000000110000000000011000000;38106
0000000110000000000011000000;38173
0000000110000000000011100000;38241
0000001110000000000011100000;38290
0000001110000000000011100000;38339
0000001110000000000001110000;38406
0000000111000000000010110000;38471
0000000111000000000010110000;38520
0000000110000000000000111000;38590
0000000110000000000000111000;38638
0000000110000000000000011000;38705
0000000110000000000000011000;38755
0000001110000000000000011000;38821
0000001110000000000000011000;38872
0000001110000000000000011000;38938
0000011110000000000000011000;39006
0000011110000000000000110000;39058
0000011110000000000000111000;39121
0000011110000000000000111000;39188
0000011010000000000001100000;39237
0000011000000000000001100000;39288
0000011000000000000001100000;39355
0000111000000000000011100000;39404
0000111000000000000110000000;39472
0000111000000000000100000000;39521
0000010000000000001100000000;39588
0000010000000000001100000000;39655
0000011000000000001100000000;39721
0000011000000000001100000000;39771
0000001000000000001100000000;39838
0000011000000000001100000000;39889
0000001100000000001100000000;39955
0000001100000000001100000000;40004
0000001100000000001100000000;40070
0000001100000000001110000000;40140
0000001110000000000110000000;40188
0000001110000000000111000000;40255
0000001110000000000111000000;40304
0000000110000000000011100000;40388
0000000110000000000011100000;40421
0000000110000000000011100000;40488
0000000110000000000001100000;40538
0000001110000000000001100000;40607
0000001110000000000001100000;40655
